left_char,right_char,strength_left,strength_right,value_left,scenario,value_left_rep1,value_left_rep2,sex,age,height,have_child,id_participant,strength_diff,age_left,age_right,age_diff
2,5,3,4,4,1,6,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-1,1,1,0
4,3,2,5,6,3,6,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-3,1,1,0
2,5,3,4,6,3,8,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-1,1,1,0
2,3,3,5,6,3,3,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-2,1,1,0
4,5,2,4,3,2,4,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-2,1,1,0
7,6,10,2,9,2,8,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,8,10,3,7
6,3,2,5,1,1,3,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-3,3,1,2
7,5,10,4,7,1,9,-1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,6,10,1,9
2,5,3,4,6,1,6,4,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-1,1,1,0
7,5,10,4,9,1,9,7,1,14,2,0,c040a51377c5c9810a5e21e83971e341,6,10,1,9
7,6,10,2,9,2,8,9,1,14,2,0,c040a51377c5c9810a5e21e83971e341,8,10,3,7
4,5,2,4,4,2,4,3,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-2,1,1,0
6,3,2,5,3,1,3,1,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-3,3,1,2
2,3,3,5,3,3,3,6,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-2,1,1,0
2,5,3,4,3,3,8,6,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-1,1,1,0
4,3,2,5,4,3,6,6,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-3,1,1,0
1,6,1,2,7,2,7,3,1,14,2,0,c040a51377c5c9810a5e21e83971e341,-1,0,3,-3
2,1,5,1,5,3,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,4,1,0,1
3,5,6,5,5,3,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,1,1,1,0
7,1,10,1,9,2,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
7,5,10,5,6,1,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
4,6,3,4,5,3,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-1,1,3,-2
1,3,1,6,2,1,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,0,1,-1
2,7,5,10,4,1,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,1,10,-9
7,5,10,5,8,2,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
7,1,10,1,10,2,-1,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
7,5,10,5,7,2,8,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
7,1,10,1,5,2,9,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
4,6,3,4,5,3,5,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-1,1,3,-2
7,1,10,1,10,2,10,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
1,3,1,6,4,1,2,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,0,1,-1
7,5,10,5,6,1,6,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
2,7,5,10,5,1,4,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,1,10,-9
3,5,6,5,5,3,5,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,1,1,1,0
2,1,5,1,5,3,5,-1,1,25,170,0,5988de467c5c3428f97918d085cea04a,4,1,0,1
7,5,10,5,6,2,8,7,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
2,7,5,10,5,1,4,5,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,1,10,-9
4,6,3,4,5,3,5,5,1,25,170,0,5988de467c5c3428f97918d085cea04a,-1,1,3,-2
7,5,10,5,6,1,6,6,1,25,170,0,5988de467c5c3428f97918d085cea04a,5,10,1,9
7,1,10,1,10,2,9,5,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
1,3,1,6,2,1,2,4,1,25,170,0,5988de467c5c3428f97918d085cea04a,-5,0,1,-1
7,1,10,1,9,2,10,10,1,25,170,0,5988de467c5c3428f97918d085cea04a,9,10,0,10
3,5,6,5,5,3,5,5,1,25,170,0,5988de467c5c3428f97918d085cea04a,1,1,1,0
2,1,5,1,5,3,5,5,1,25,170,0,5988de467c5c3428f97918d085cea04a,4,1,0,1
7,3,10,15,10,2,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
1,5,1,13,0,2,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-12,0,1,-1
6,3,7,15,5,3,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-8,3,1,2
7,6,10,7,10,2,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,3,10,3,7
4,1,11,1,5,1,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,10,1,0,1
7,3,10,15,10,1,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
4,3,11,15,5,3,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-4,1,1,0
4,5,11,13,6,3,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-2,1,1,0
2,7,12,10,0,1,-1,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,2,1,10,-9
2,7,12,10,0,1,0,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,2,1,10,-9
1,5,1,13,1,2,0,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-12,0,1,-1
7,3,10,15,10,1,10,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
4,5,11,13,4,3,6,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-2,1,1,0
4,1,11,1,5,1,5,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,10,1,0,1
7,3,10,15,10,2,10,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
4,3,11,15,5,3,5,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-4,1,1,0
7,6,10,7,10,2,10,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,3,10,3,7
6,3,7,15,5,3,5,-1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-8,3,1,2
7,6,10,7,10,2,10,10,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,3,10,3,7
1,5,1,13,1,2,0,1,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-12,0,1,-1
6,3,7,15,5,3,5,5,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-8,3,1,2
7,3,10,15,10,2,10,10,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
4,5,11,13,5,3,6,4,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-2,1,1,0
2,7,12,10,0,1,0,0,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,2,1,10,-9
4,3,11,15,5,3,5,5,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-4,1,1,0
4,1,11,1,5,1,5,5,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,10,1,0,1
7,3,10,15,10,1,10,10,0,31,154,0,7ff053fcd66e24e40305a2f02379174f,-5,10,1,9
2,1,7,1,9,2,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
4,6,5,3,7,1,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,2,1,3,-2
1,6,1,3,3,2,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
2,7,7,10,2,2,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-3,1,10,-9
7,3,10,9,2,3,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,1,10,1,9
2,1,7,1,6,3,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
2,3,7,9,4,3,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,1,1,0
4,7,5,10,2,1,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-5,1,10,-9
1,6,1,3,4,1,-1,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
2,1,7,1,9,2,9,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
1,6,1,3,4,1,4,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
2,7,7,10,1,2,2,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-3,1,10,-9
4,7,5,10,1,1,2,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-5,1,10,-9
4,6,5,3,7,1,7,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,2,1,3,-2
2,1,7,1,7,3,6,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
7,3,10,9,1,3,2,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,1,10,1,9
2,3,7,9,5,3,4,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,1,1,0
1,6,1,3,4,2,3,-1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
4,7,5,10,1,1,2,1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-5,1,10,-9
1,6,1,3,6,1,4,4,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
2,7,7,10,2,2,2,1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-3,1,10,-9
4,6,5,3,7,1,7,7,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,2,1,3,-2
2,3,7,9,5,3,4,5,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,1,1,0
2,1,7,1,7,3,6,7,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
2,1,7,1,9,2,9,9,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,6,1,0,1
7,3,10,9,0,3,2,1,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,1,10,1,9
1,6,1,3,3,2,3,4,0,21,168,0,146897a178c4f4c45097ffdc050b1a30,-2,0,3,-3
1,5,1,7,1,2,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-6,0,1,-1
4,6,7,2,7,2,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,5,1,3,-2
1,6,1,2,5,1,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-1,0,3,-3
7,1,10,1,5,3,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,9,10,0,10
4,3,7,7,8,3,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
3,5,7,7,5,1,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
4,1,7,1,6,2,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,6,1,0,1
4,3,7,7,5,1,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
6,3,2,7,2,3,-1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-5,3,1,2
4,1,7,1,6,2,6,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,6,1,0,1
4,3,7,7,5,3,8,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
3,5,7,7,5,1,5,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
1,5,1,7,2,2,1,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-6,0,1,-1
4,6,7,2,7,2,7,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,5,1,3,-2
6,3,2,7,7,3,2,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-5,3,1,2
1,6,1,2,6,1,5,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-1,0,3,-3
4,3,7,7,5,1,5,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
7,1,10,1,1,3,5,-1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,9,10,0,10
7,1,10,1,5,3,5,1,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,9,10,0,10
4,6,7,2,7,2,7,7,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,5,1,3,-2
1,6,1,2,4,1,5,6,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-1,0,3,-3
4,3,7,7,6,3,8,5,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
4,1,7,1,7,2,6,6,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,6,1,0,1
1,5,1,7,3,2,1,2,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-6,0,1,-1
4,3,7,7,5,1,5,5,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
6,3,2,7,2,3,2,7,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,-5,3,1,2
3,5,7,7,5,1,5,5,1,22,180,0,76bb36883769f90e5f9df0e8704be87b,0,1,1,0
2,4,13,13,5,1,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,0,1,1,0
1,5,1,15,2,1,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-14,0,1,-1
7,6,10,11,1,3,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
7,6,10,11,0,3,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
7,6,10,11,10,2,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
2,7,13,10,9,3,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,3,1,10,-9
2,5,13,15,3,1,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-2,1,1,0
7,3,10,15,3,2,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-5,10,1,9
4,1,13,1,9,2,-1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,12,1,0,1
7,6,10,11,1,3,1,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
2,5,13,15,3,1,3,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-2,1,1,0
2,4,13,13,5,1,5,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,0,1,1,0
2,7,13,10,9,3,9,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,3,1,10,-9
4,1,13,1,9,2,9,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,12,1,0,1
7,3,10,15,3,2,3,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-5,10,1,9
7,6,10,11,0,3,0,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
1,5,1,15,1,1,2,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-14,0,1,-1
7,6,10,11,9,2,10,-1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
2,7,13,10,9,3,9,9,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,3,1,10,-9
2,4,13,13,5,1,5,5,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,0,1,1,0
7,6,10,11,9,2,10,9,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
2,5,13,15,3,1,3,3,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-2,1,1,0
1,5,1,15,1,1,2,1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-14,0,1,-1
4,1,13,1,9,2,9,9,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,12,1,0,1
7,3,10,15,8,2,3,3,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-5,10,1,9
7,6,10,11,0,3,0,0,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
7,6,10,11,1,3,1,1,0,40,170,0,72a91dde69a4d8a39f5d5865ecc9dfbc,-1,10,3,7
2,6,12,6,5,3,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,6,1,3,-2
2,7,12,10,5,1,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,2,1,10,-9
1,6,1,6,2,2,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
7,6,10,6,5,3,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,4,10,3,7
2,5,12,12,5,3,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,0,1,1,0
4,1,11,1,7,1,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,10,1,0,1
1,6,1,6,3,2,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
7,3,10,13,4,1,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-3,10,1,9
1,3,1,13,1,2,-1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-12,0,1,-1
2,6,12,6,5,3,5,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,6,1,3,-2
7,3,10,13,4,1,4,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-3,10,1,9
7,6,10,6,5,3,5,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,4,10,3,7
2,7,12,10,5,1,5,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,2,1,10,-9
1,6,1,6,3,2,2,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
4,1,11,1,7,1,7,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,10,1,0,1
1,3,1,13,1,2,1,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-12,0,1,-1
1,6,1,6,3,2,3,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
2,5,12,12,5,3,5,-1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,0,1,1,0
2,5,12,12,5,3,5,5,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,0,1,1,0
2,7,12,10,6,1,5,5,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,2,1,10,-9
1,3,1,13,5,2,1,1,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-12,0,1,-1
1,6,1,6,2,2,2,3,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
7,6,10,6,5,3,5,5,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,4,10,3,7
1,6,1,6,3,2,3,3,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-5,0,3,-3
2,6,12,6,5,3,5,5,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,6,1,3,-2
4,1,11,1,8,1,7,7,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,10,1,0,1
7,3,10,13,4,1,4,4,1,26,187,0,caa7ce342ec2927041520b7cd44a3e1e,-3,10,1,9
4,5,5,8,4,2,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
2,3,6,9,4,2,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
3,5,9,8,6,2,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,1,1,1,0
1,5,1,8,5,3,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-7,0,1,-1
4,1,5,1,5,3,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
6,5,2,8,2,1,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-6,3,1,2
7,6,10,2,0,3,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,8,10,3,7
1,3,1,9,3,1,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-8,0,1,-1
4,1,5,1,7,1,-1,-1,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
4,5,5,8,4,2,4,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
1,5,1,8,5,3,5,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-7,0,1,-1
2,3,6,9,4,2,4,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
1,3,1,9,3,1,3,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-8,0,1,-1
4,1,5,1,5,3,5,-1,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
4,1,5,1,7,1,7,-1,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
7,6,10,2,0,3,0,-1,1,24,182,0,4b22177af580289f16f9555149b68306,8,10,3,7
3,5,9,8,6,2,6,-1,1,24,182,0,4b22177af580289f16f9555149b68306,1,1,1,0
6,5,2,8,3,1,2,-1,1,24,182,0,4b22177af580289f16f9555149b68306,-6,3,1,2
4,5,5,8,4,2,4,4,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
4,1,5,1,5,3,5,5,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
4,1,5,1,7,1,7,7,1,24,182,0,4b22177af580289f16f9555149b68306,4,1,0,1
3,5,9,8,6,2,6,6,1,24,182,0,4b22177af580289f16f9555149b68306,1,1,1,0
1,5,1,8,5,3,5,5,1,24,182,0,4b22177af580289f16f9555149b68306,-7,0,1,-1
7,6,10,2,0,3,0,0,1,24,182,0,4b22177af580289f16f9555149b68306,8,10,3,7
6,5,2,8,3,1,2,3,1,24,182,0,4b22177af580289f16f9555149b68306,-6,3,1,2
2,3,6,9,3,2,4,4,1,24,182,0,4b22177af580289f16f9555149b68306,-3,1,1,0
1,3,1,9,3,1,3,3,1,24,182,0,4b22177af580289f16f9555149b68306,-8,0,1,-1
4,7,4,10,7,3,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-6,1,10,-9
6,3,3,8,1,2,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
6,3,3,8,2,3,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
1,6,1,3,4,1,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,0,3,-3
2,5,6,5,3,3,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,1,1,1,0
2,1,6,1,7,2,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,5,1,0,1
4,3,4,8,2,1,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-4,1,1,0
6,5,3,5,4,1,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,3,1,2
4,1,4,1,8,2,-1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,3,1,0,1
4,1,4,1,8,2,8,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,3,1,0,1
1,6,1,3,3,1,4,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,0,3,-3
4,7,4,10,9,3,7,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-6,1,10,-9
6,5,3,5,5,1,4,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,3,1,2
6,3,3,8,1,2,1,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
2,1,6,1,6,2,7,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,5,1,0,1
2,5,6,5,2,3,3,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,1,1,1,0
4,3,4,8,5,1,2,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-4,1,1,0
6,3,3,8,5,3,2,-1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
2,1,6,1,9,2,7,6,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,5,1,0,1
4,7,4,10,5,3,7,9,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-6,1,10,-9
4,1,4,1,7,2,8,8,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,3,1,0,1
6,5,3,5,4,1,4,5,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,3,1,2
4,3,4,8,4,1,2,5,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-4,1,1,0
2,5,6,5,7,3,3,2,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,1,1,1,0
1,6,1,3,5,1,4,3,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-2,0,3,-3
6,3,3,8,6,3,2,5,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
6,3,3,8,2,2,1,1,1,23,178,0,f5044ac47f79fe625d8531cfdec492f4,-5,3,1,2
1,6,1,4,5,1,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-3,0,3,-3
2,1,5,1,8,1,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,4,1,0,1
4,5,5,10,3,2,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,1,0
7,1,10,1,0,3,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,9,10,0,10
6,3,4,13,4,3,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-9,3,1,2
2,7,5,10,10,3,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,10,-9
7,6,10,4,8,2,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,6,10,3,7
7,5,10,10,8,1,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,0,10,1,9
3,5,13,10,6,2,-1,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,3,1,1,0
4,5,5,10,3,2,3,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,1,0
1,6,1,4,5,1,5,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-3,0,3,-3
7,6,10,4,5,2,8,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,6,10,3,7
7,1,10,1,0,3,0,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,9,10,0,10
3,5,13,10,6,2,6,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,3,1,1,0
2,1,5,1,7,1,8,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,4,1,0,1
6,3,4,13,4,3,4,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-9,3,1,2
2,7,5,10,10,3,10,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,10,-9
7,5,10,10,8,1,8,-1,1,23,189,0,5916bacb4a523a32be24bade0553c170,0,10,1,9
7,5,10,10,8,1,8,8,1,23,189,0,5916bacb4a523a32be24bade0553c170,0,10,1,9
4,5,5,10,3,2,3,3,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,1,0
2,7,5,10,10,3,10,10,1,23,189,0,5916bacb4a523a32be24bade0553c170,-5,1,10,-9
