left_char;right_char;strength_left;strength_right;value_left;scenario;value_left_rep1;value_left_rep2;sex;age;height;have_child;id_participant
6;3;2;10;2;9;3;3;1;24;181;0;e60a5b8b9839b9d09d0df2772f9fabf0
6;5;3;8;2;5;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;5;1;8;2;2;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;5;10;8;2;9;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
4;1;4;1;8;6;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;3;10;9;5;4;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;1;10;1;9;3;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;3;1;9;1;8;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;4;5;4;6;7;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;7;5;10;2;1;-1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;1;10;1;9;3;9;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;3;10;9;5;4;5;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;3;1;9;1;8;1;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
6;5;3;8;1;5;2;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;7;5;10;2;1;2;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;5;10;8;3;9;2;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
4;1;4;1;8;6;8;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;4;5;4;5;7;6;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;5;1;8;2;2;2;-1;1;21;175;0;02c4727362ce9979dd320512d2131cff
6;5;3;8;2;5;2;1;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;5;1;8;2;2;2;2;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;4;5;4;5;7;6;5;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;1;10;1;9;3;9;9;1;21;175;0;02c4727362ce9979dd320512d2131cff
4;1;4;1;8;6;8;8;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;5;10;8;7;9;2;3;1;21;175;0;02c4727362ce9979dd320512d2131cff
7;3;10;9;5;4;5;5;1;21;175;0;02c4727362ce9979dd320512d2131cff
2;7;5;10;2;1;2;2;1;21;175;0;02c4727362ce9979dd320512d2131cff
1;3;1;9;1;8;1;1;1;21;175;0;02c4727362ce9979dd320512d2131cff
4;7;4;10;5;3;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;5;4;5;4;4;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;0;7;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;6;2;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;3;5;8;6;8;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;3;1;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
7;5;10;5;10;6;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
6;5;3;5;3;5;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;6;5;3;5;9;-1;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
7;5;10;5;10;6;10;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;5;2;6;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;4;1;3;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;1;7;0;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;7;4;10;2;3;5;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;3;5;8;5;8;6;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;5;4;5;4;4;4;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
6;5;3;5;1;5;3;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;6;5;3;5;9;5;-1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
7;5;10;5;6;6;10;10;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;3;5;8;5;8;6;5;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;7;4;10;0;3;5;2;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;4;2;6;5;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;5;4;5;2;4;4;4;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;6;5;3;1;9;5;5;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;6;1;3;4;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
6;5;3;5;0;5;3;1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
2;4;5;4;0;7;0;1;1;21;170;0;e62d25dc88bd6ac5e828c8476fd093ee
4;3;6;15;2;2;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;3;7;15;2;3;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;4;7;6;5;8;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;7;7;10;10;9;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;3;6;15;5;7;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
1;3;1;15;1;5;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
7;6;10;8;10;1;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
6;3;8;15;2;6;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;6;6;8;5;4;-1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;4;7;6;5;8;5;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;3;6;15;2;2;2;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;3;7;15;3;3;2;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;7;7;10;10;9;10;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
6;3;8;15;2;6;2;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
1;3;1;15;1;5;1;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;6;6;8;5;4;5;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;3;6;15;5;7;5;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
7;6;10;8;10;1;10;-1;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;7;7;10;10;9;10;10;0;23;179;0;a3783ce916564b9c8158248976c5e480
6;3;8;15;2;6;2;2;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;3;6;15;2;2;2;2;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;4;7;6;5;8;5;5;0;23;179;0;a3783ce916564b9c8158248976c5e480
1;3;1;15;1;5;1;1;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;3;6;15;5;7;5;5;0;23;179;0;a3783ce916564b9c8158248976c5e480
4;6;6;8;6;4;5;5;0;23;179;0;a3783ce916564b9c8158248976c5e480
7;6;10;8;10;1;10;10;0;23;179;0;a3783ce916564b9c8158248976c5e480
2;3;7;15;3;3;2;3;0;23;179;0;a3783ce916564b9c8158248976c5e480
7;1;10;1;8;8;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;3;4;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;5;1;7;2;2;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;3;1;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;2;3;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;1;10;1;9;5;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;5;10;7;6;6;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;1;5;1;5;7;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;4;9;-1;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;1;5;1;5;7;5;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;4;4;3;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;1;10;1;5;8;8;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;5;1;7;2;2;2;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;4;9;4;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;5;10;7;6;6;6;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;1;10;1;8;5;9;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;4;3;2;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;3;1;3;-1;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;4;9;4;4;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;3;1;9;3;1;3;3;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;4;4;3;4;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;1;10;1;5;8;8;5;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;1;5;1;5;7;5;5;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;1;10;1;8;5;9;8;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
4;7;5;10;4;3;2;4;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
7;5;10;7;6;6;6;6;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
1;5;1;7;2;2;2;2;0;21;162;0;19532ec0b69fe4ddb192277bb820ef26
6;3;3;8;3;2;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;3;3;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;5;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;0;7;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;3;3;8;5;9;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;4;6;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
2;6;6;3;8;4;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
1;6;1;3;5;8;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;1;-1;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;0;7;0;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
1;6;1;3;5;8;5;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;5;10;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;3;6;4;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;3;3;8;4;2;3;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;3;3;8;5;9;5;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
2;6;6;3;7;4;8;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;1;10;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;3;3;3;-1;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;3;3;8;3;2;3;4;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;1;10;10;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
1;6;1;3;5;8;5;5;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;10;5;10;10;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
7;1;10;1;0;7;0;0;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;2;3;3;3;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;5;3;6;2;6;4;3;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
2;6;6;3;8;4;8;7;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
6;3;3;8;5;9;5;5;1;23;182;0;175d2b8304053ad0a97615c1d41495e2
4;1;5;1;6;8;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;3;5;12;3;6;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;6;9;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
7;3;10;12;4;2;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;6;7;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;1;5;1;7;4;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;3;6;12;4;1;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
1;3;1;12;6;3;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;1;6;1;7;5;-1;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;1;5;1;5;8;6;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;1;6;1;7;5;7;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;3;5;12;3;6;3;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;3;6;12;5;1;4;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
1;3;1;12;5;3;6;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;1;5;1;7;4;7;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;5;9;6;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;5;7;6;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
7;3;10;12;6;2;4;-1;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
7;3;10;12;6;2;4;6;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;1;6;1;7;5;7;7;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
1;3;1;12;5;3;6;5;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;5;9;6;5;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;1;5;1;4;4;7;7;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
6;5;5;4;5;7;6;5;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;1;5;1;5;8;6;5;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
2;3;6;12;6;1;4;5;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;3;5;12;3;6;3;3;1;21;175;0;74ecc99ff9b1f78632e450bdb1fca010
4;5;2;6;2;6;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
3;5;7;6;5;3;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;7;8;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;2;2;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;6;10;4;10;4;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
4;6;2;4;4;9;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;6;7;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;3;4;7;2;1;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;5;10;6;8;5;-1;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;2;2;2;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
4;6;2;4;4;9;4;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
4;5;2;6;2;6;2;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;5;8;7;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;5;7;6;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;5;10;6;8;5;8;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
3;5;7;6;5;3;5;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;6;10;4;9;4;10;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;3;4;7;2;1;2;-1;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;3;4;7;1;1;2;2;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;3;8;7;5;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;3;7;6;5;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
6;5;4;6;2;2;2;2;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
4;6;2;4;6;9;4;4;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;5;10;6;8;5;8;8;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
3;5;7;6;5;3;5;5;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;6;10;4;8;4;10;9;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
4;5;2;6;2;6;2;2;1;25;185;0;4759248863aefd8bb715a4e13ce3faaa
7;6;10;5;7;1;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;2;6;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;3;10;9;5;8;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;1;10;1;0;9;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
3;5;9;9;5;4;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;6;5;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
1;3;1;9;1;3;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
2;1;9;1;5;7;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
4;1;9;1;5;2;-1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;10;5;6;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;10;6;2;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
1;3;1;9;5;3;1;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
2;1;9;1;5;7;5;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;1;10;1;5;9;0;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
4;1;9;1;10;2;5;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;3;10;9;0;8;5;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
3;5;9;9;5;4;5;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;5;1;7;-1;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
1;3;1;9;0;3;1;5;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;5;1;7;5;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;1;10;1;10;9;0;5;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
4;1;9;1;10;2;5;10;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
2;1;9;1;5;7;5;5;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
3;5;9;9;5;4;5;5;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;5;6;2;10;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;3;10;9;5;8;5;0;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
7;6;10;5;10;5;6;10;0;23;164;0;2f4ff9bd5ab47edb1cfc0b11c4684148
1;6;1;4;5;9;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;1;11;1;5;8;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;7;11;10;0;1;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
7;5;10;10;5;4;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;5;4;10;7;2;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;5;7;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;4;11;7;6;6;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;2;5;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;3;4;13;9;3;-1;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;1;11;1;5;8;5;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;5;4;10;9;2;7;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
7;5;10;10;7;4;5;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;6;1;4;5;9;5;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;3;4;13;9;3;9;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;1;5;2;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;5;7;5;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;7;11;10;0;1;0;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;4;11;7;6;6;6;-1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;1;11;1;5;8;5;5;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;6;1;4;5;9;5;5;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;7;11;10;0;1;0;0;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;5;7;5;5;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
7;5;10;10;10;4;5;7;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
2;4;11;7;6;6;6;6;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
1;3;1;13;1;5;2;1;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;5;4;10;9;2;7;9;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
6;3;4;13;9;3;9;9;1;23;180;0;0e79341933b36dccf64fa8fe980d30b2
4;7;6;10;5;9;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
3;5;8;5;6;8;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;7;6;10;3;1;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
1;3;1;8;1;2;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;4;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;6;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;5;6;5;2;7;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
6;5;3;5;3;3;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
2;1;7;1;9;5;-1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
1;3;1;8;1;2;1;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
2;1;7;1;8;5;9;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;7;6;10;1;1;3;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;4;8;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
3;5;8;5;6;8;6;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;6;8;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;5;6;5;3;7;2;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
6;5;3;5;1;3;3;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;7;6;10;3;9;5;-1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;4;8;8;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
6;5;3;5;1;3;3;1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;5;10;5;8;6;8;8;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;7;6;10;2;1;3;1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
1;3;1;8;1;2;1;1;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
3;5;8;5;3;8;6;6;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
2;1;7;1;9;5;9;8;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;7;6;10;3;9;5;3;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
4;5;6;5;3;7;2;3;1;23;178;0;0a5b216f09d2a87124989f195f6985b2
7;1;10;1;8;5;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;1;10;1;9;6;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;3;1;10;2;4;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;5;1;7;2;1;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
4;6;5;2;3;9;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;3;10;10;5;8;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;4;9;5;5;3;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;6;9;2;7;2;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;6;1;2;5;7;-1;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;1;10;1;8;6;9;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;1;10;1;8;5;8;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;4;9;5;5;3;5;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;6;1;2;5;7;5;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;5;1;7;2;1;2;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;6;9;2;9;2;7;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
4;6;5;2;3;9;3;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;3;1;10;2;4;2;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;3;10;10;5;8;5;-1;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
1;6;1;2;5;7;5;5;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
4;6;5;2;3;9;3;3;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;6;9;2;8;2;7;9;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
2;4;9;5;5;3;5;5;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;1;10;1;8;6;9;8;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
7;3;10;10;5;8;5;5;0;23;163;0;48f5146c781b2d4dcbf3b7a8e246e0ed
